chr	start	end	names	pval	qval	genes
chr1	15283327	15283327	cg06840246	0.0010665890751355	0.18206078845213	KAZN
chr1	40598395	40598395	cg01015662	0.0010761051303349	0.182787768838642	
chr1	47796002	47796002	cg03525818	0.0010775461555781	0.182858068894464	
chr1	65991176	65991176	cg08234308	0.0010792378174406	0.182925148742135	LEPR
chr1	211779639	211779639	cg01433468	0.0010892338868514	0.183488136518381	
chr1	5917394	5917394	cg12438598	0.0011297885433492	0.187273482585509	
chr1	154986512	154986512	cg01782486	0.0011445467606014	0.18847611408157	ZBTB7B
chr1	2980400	2980400	cg12050271	0.0011490077027497	0.188901141233519	LINC00982
chr1	31894683	31894683	cg25938569	0.0011495769014277	0.188916821999038	SERINC2
chr1	244094935	244094935	cg13808012	0.0011538491410694	0.189370446438458	RP11-278H7.1
chr1	155641828	155641828	cg13985135	0.0011677152271701	0.190374500425841	MSTO1,MSTO2P,YY1AP1
chr1	1133216	1133216	cg09021712	0.0011688751931728	0.190437422857483	TTLL10
chr1	170630735	170630735	cg07149609	0.0011784795507235	0.191172190073719	
chr1	91301731	91301731	cg18235734	0.0011779932223227	0.191172190073719	RP4-665J23.1
chr1	1069929	1069929	cg18272703	0.0011777480618148	0.191172190073719	
chr1	1005171	1005171	cg26702212	0.0011782534271841	0.191172190073719	
chr1	206677719	206677719	cg13052638	0.0011855152618346	0.191461886258492	RP11-534L20.5
chr1	19225290	19225290	cg23028755	0.0011858446629909	0.191461886258492	ALDH4A1,RP13-279N23.2
chr1	19246158	19246158	cg14014854	0.0012013576855724	0.192786813891438	IFFO2,RP13-279N23.2
chr1	12251935	12251935	cg03129172	0.0012222222897344	0.194293572419535	TNFRSF1B
chr1	45103933	45103933	cg11251215	0.0012274559533213	0.194331425804344	RNF220,TMEM53
chr1	8270646	8270646	cg25942940	0.0012298286149558	0.194331425804344	RP11-431K24.3
chr1	218519576	218519576	cg09167119	0.0012359665175678	0.194774976020362	
chr1	8277395	8277395	cg07113230	0.0012445437761826	0.195304277940798	
chr1	27709772	27709772	cg10961604	0.0012504366019016	0.19587140931501	CD164L2
chr1	990557	990557	cg14252395	0.0012596793080486	0.196508991454987	AGRN,RP11-54O7.14
chr1	1960944	1960944	cg11240722	0.0012685091667823	0.197435321136438	GABRD
chr1	53924998	53924998	cg24845207	0.0012687714154392	0.197435321136438	
chr1	154986238	154986238	cg17588293	0.001271156947855	0.197519615749367	ZBTB7B
chr1	38071572	38071572	cg13919631	0.0012781637795221	0.197906629669172	
chr1	1267252	1267252	cg06802641	0.0012798871570519	0.198070480536328	TAS1R3
chr1	19217795	19217795	cg12461099	0.0012894099508114	0.198770907593496	ALDH4A1,RP13-279N23.2
chr1	155161162	155161162	cg06216400	0.0013038031857845	0.199297947396444	MUC1
chr1	22213376	22213376	cg00543840	0.0013172986350658	0.200448762600012	HSPG2
chr1	118679291	118679291	cg12435551	0.0013304317418585	0.201561132739086	SPAG17
chr1	3003610	3003610	cg03525023	0.0013362948119619	0.201936675515179	PRDM16
chr1	81668907	81668907	cg15733456	0.001335339256673	0.201936675515179	
chr1	3136528	3136528	cg26053881	0.0013521763832948	0.203014859587784	PRDM16
chr1	54822103	54822103	cg19963589	0.0013591234865993	0.203545432680961	SSBP3
chr1	1471017	1471017	cg12983196	0.001380777981613	0.205206551434264	TMEM240
chr1	19218840	19218840	cg20632537	0.0014127069847446	0.207624680625277	ALDH4A1,RP13-279N23.2
chr1	91183052	91183052	cg25026529	0.0014246376645868	0.208568710455449	
chr1	3575917	3575917	cg13943358	0.0014376491178048	0.209628575342852	RP5-1092A11.5,TP73
chr1	68761419	68761419	cg03935244	0.0014555223598901	0.210728862369297	
chr1	42928162	42928162	cg01664124	0.0014619879144665	0.211116109258352	PPCS
chr1	1021300	1021300	cg26338735	0.0014709142180724	0.211636840166736	C1orf159
chr1	36349272	36349272	cg01324793	0.0014774060989683	0.212225437228916	AGO1
chr1	241520287	241520287	cg14156405	0.0014826705194877	0.212523061521373	RGS7
chr1	227165264	227165264	cg20430572	0.0014952940532199	0.213453481615609	ADCK3
chr1	32055007	32055007	cg16817668	0.0014997444835678	0.213614245220127	
chr1	1564921	1564921	cg17122213	0.001502890228646	0.213843539748757	MIB2
chr1	23279555	23279555	cg11070863	0.001503204920188	0.213851891518593	LACTBL1
chr1	1981825	1981825	cg11345323	0.0015049629799898	0.213883454312019	
chr1	40769709	40769709	cg07575466	0.0015062868817852	0.213917545003144	COL9A2
chr1	2103646	2103646	cg14778173	0.0015067392985638	0.213917545003144	PRKCZ
chr1	221052024	221052024	cg21878149	0.0015136100176368	0.214131888782105	HLA-AS1,HLX
chr1	1961628	1961628	cg25384089	0.0015265094082171	0.214970713145648	GABRD
chr1	1150410	1150410	cg21815220	0.0015305032957843	0.215377382778334	
chr1	17516536	17516536	cg08912666	0.0015374279211427	0.215906962549118	RP11-380J14.1
chr1	19203897	19203897	cg13489553	0.0015373498007061	0.215906962549118	ALDH4A1,RP13-279N23.2
chr1	231116935	231116935	cg12741407	0.0015414448526072	0.216075626663592	ARV1
chr1	2452167	2452167	cg24046159	0.0015495633577987	0.216646851959455	PANK4
chr1	2145259	2145259	cg12526693	0.0015626574427701	0.217422284909511	AL590822.1,RP11-181G12.4
chr1	228346015	228346015	cg03650119	0.0015630626071703	0.217442441698973	GJC2
chr1	838379	838379	cg27573606	0.0015784148735123	0.218284984778894	
chr1	1249102	1249102	cg10435967	0.0015865816906361	0.21863891343344	CPSF3L
chr1	31441197	31441197	cg22111442	0.0015941439716984	0.219355365872771	PUM1
chr1	8277080	8277080	cg06974662	0.0016056630274103	0.219852185150087	
chr1	223740057	223740057	cg25138649	0.0016072337642619	0.219852185150087	CAPN8
chr1	228786296	228786296	cg20971488	0.0016127363552347	0.220099410004543	DUSP5P1
chr1	27683140	27683140	cg23989110	0.0016542000450327	0.221774307241077	MAP3K6
chr1	10486966	10486966	cg24512897	0.0016646015474754	0.222597223166443	
chr1	47886224	47886224	cg02916713	0.0016904583815422	0.224188756949113	
chr1	978573	978573	cg02138082	0.0017073599326529	0.225356943653023	AGRN
chr1	44324656	44324656	cg26396357	0.0017196235299163	0.226367599539925	ST3GAL3
chr1	976707	976707	cg20594982	0.0017558055696907	0.228937825268594	AGRN
chr1	1131983	1131983	cg05652547	0.0017633424131664	0.229125899059959	TTLL10
chr1	1959631	1959631	cg00889627	0.0017764666801894	0.229794685118703	GABRD
chr1	11760710	11760710	cg27396830	0.0017762354557499	0.229794685118703	DRAXIN
chr1	9100507	9100507	cg24552773	0.0017776264989107	0.229909112695632	SLC2A5
chr1	22153390	22153390	cg13430401	0.0017783397895039	0.229930169217932	HSPG2
chr1	1268793	1268793	cg00002593	0.0017840276908744	0.230237965122286	TAS1R3
chr1	963599	963599	cg02632261	0.0017837990600763	0.230237965122286	AGRN
chr1	15586167	15586167	cg11579466	0.001796376384725	0.231224364562909	FHAD1
chr1	22140860	22140860	cg17456100	0.0018195632375806	0.232920989874759	LDLRAD2
chr1	40033144	40033144	cg18162350	0.0018507690541125	0.234720521804735	PABPC4,RP11-69E11.8,SNORA55
chr1	230837516	230837516	cg23671626	0.0018560672634909	0.234936772090753	
chr1	50893469	50893469	cg11665991	0.0018778242364221	0.236212248709063	
chr1	36348992	36348992	cg11582116	0.0018953043329489	0.237561804158396	AGO1
chr1	152080544	152080544	cg04938315	0.0018979981914009	0.237676261601465	TCHH
chr1	47881257	47881257	cg18983672	0.0019035586150968	0.238059744009026	
chr1	1907658	1907658	cg19694957	0.0019064577564732	0.238128774200967	C1orf222
chr1	5893586	5893586	cg08545746	0.0019300904021653	0.239896940874639	
chr1	221052580	221052580	cg18800479	0.0019471067215098	0.240765178491519	HLA-AS1,HLX
chr1	27286832	27286832	cg13896157	0.0019496477720172	0.240860671144153	C1orf172
chr1	217313045	217313045	cg00116092	0.0019580654686041	0.24144456335059	
chr1	22446522	22446522	cg06398244	0.0019576510841009	0.24144456335059	WNT4
chr1	57368085	57368085	cg19926245	0.0019653836252094	0.241943763708473	C8A
chr1	90410109	90410109	cg09267056	0.0019739930913274	0.242516951803503	
chr1	27902740	27902740	cg15072832	0.0019762985637219	0.242608146417439	AHDC1
chr1	92293628	92293628	cg11855117	0.0019807802192849	0.242897265391621	TGFBR3
chr1	111746959	111746959	cg07318155	0.0019823079767876	0.242944175046724	CHI3L2,DENND2D
chr1	40388264	40388264	cg04218880	0.0019857045949768	0.243069245052508	
chr1	2984446	2984446	cg11229543	0.0020040377109333	0.244111649758289	LINC00982
chr1	32478224	32478224	cg10485000	0.0020187652638988	0.245271004129626	
chr1	1091669	1091669	cg12806826	0.0020211336790544	0.245406559541447	
chr1	22188532	22188532	cg26433593	0.002031663680854	0.245935229058073	HSPG2
chr1	9748107	9748107	cg11980800	0.0020440806143062	0.246652000447133	PIK3CD
chr1	60280809	60280809	cg23996071	0.0020493065886708	0.246994857606603	HOOK1
chr1	111746963	111746963	cg13547268	0.0020664793387333	0.247851128659732	CHI3L2,DENND2D
chr1	36039866	36039866	cg17474422	0.002072056314109	0.248117434354977	RP4-728D4.2,TFAP2E
chr1	53904635	53904635	cg16117789	0.0020954666796461	0.249263391676971	SLC25A3P1
chr1	155161222	155161222	cg00930306	0.0021021124435844	0.249591878493095	MUC1
chr1	228346339	228346339	cg17680089	0.0021090576269089	0.25004994408479	GJC2
chr1	17475820	17475820	cg10432422	0.0021130916720848	0.250134967495462	
chr1	15802595	15802595	cg25021182	0.0021209101015435	0.250566137062206	CELA2B
chr1	154966319	154966319	cg25593075	0.0021333045481871	0.25139397577587	LENEP
chr1	91182777	91182777	cg18322569	0.0021340176162082	0.251418880298772	BARHL2
chr1	1913544	1913544	cg10623802	0.0021418029802678	0.25200091870962	C1orf222
chr1	1290713	1290713	cg00040588	0.0021672096306804	0.253668288919724	MXRA8
chr1	1684095	1684095	cg22707691	0.002183792076659	0.254326379791854	NADK
chr1	1376052	1376052	cg25592215	0.0021827214662821	0.254326379791854	VWA1
chr1	15392309	15392309	cg11157208	0.0021857551412827	0.254358550080014	KAZN
chr1	6059205	6059205	cg25392777	0.0021874476010804	0.25436203400682	KCNAB2
chr1	161049677	161049677	cg19272744	0.0022110553550144	0.255311103828687	PVRL4
chr1	1023247	1023247	cg09358422	0.0022287071565986	0.256340907646482	C1orf159
chr1	27286944	27286944	cg10706454	0.0022303489454748	0.256423826035936	
chr1	181087920	181087920	cg16273734	0.0022403713174315	0.257080762215391	
chr1	37500791	37500791	cg06165395	0.0022432761397394	0.257224466823033	
chr1	1855209	1855209	cg07924154	0.0022481420156174	0.25747729478399	C1orf222
chr1	8394348	8394348	cg10710472	0.0022490021862146	0.257540500658931	SLC45A1
chr1	990471	990471	cg02415349	0.0022526999456846	0.257751946914995	AGRN,RP11-54O7.14
chr1	19217189	19217189	cg26791665	0.0022588065083272	0.258165834776447	ALDH4A1,RP13-279N23.2
chr1	57111109	57111109	cg12167830	0.002260945276517	0.258306195216789	PRKAA2
chr1	29651806	29651806	cg10010183	0.0022670735290663	0.258793971340562	PTPRU
chr1	54856511	54856511	cg21655710	0.0022832780872422	0.259824556762712	SSBP3
chr1	116917620	116917620	cg04403423	0.0022853040793752	0.259894624271311	AL136376.1,ATP1A1
chr1	42955247	42955247	cg24639069	0.0022895076211782	0.260252434281419	CCDC30
chr1	240161447	240161447	cg03075534	0.002315236830874	0.261374739258913	
chr1	72885080	72885080	cg16525738	0.0023202682574376	0.261642000416947	
chr1	1050211	1050211	cg27302190	0.0023293139896536	0.262137726632483	C1orf159
chr1	182771991	182771991	cg05625543	0.0023354858514261	0.262464004285765	NPL
chr1	1267746	1267746	cg08621441	0.0023411569121069	0.262833169506037	TAS1R3
chr1	1959832	1959832	cg07701567	0.0023441587061491	0.262922829617437	GABRD
chr1	237144916	237144916	cg01942492	0.0023551614413979	0.263495275651316	RPL35P1
chr1	29062860	29062860	cg25273602	0.0023556559508902	0.263495275651316	
chr1	103574620	103574620	cg16968885	0.0023776889746869	0.264764002871247	
chr1	228785993	228785993	cg16732787	0.0024007322124398	0.265977049946541	DUSP5P1
chr1	933389	933389	cg15882305	0.002404376651182	0.266280490601161	RP11-54O7.17
chr1	28919362	28919362	cg02525756	0.0024274805269816	0.267562226909451	RAB42,TAF12
chr1	165631596	165631596	cg12799677	0.0024333709773583	0.267766960989267	ALDH9A1
chr1	244218327	244218327	cg14171188	0.0024381299450219	0.267832628613501	ZBTB18
chr1	204587946	204587946	cg20382344	0.0024377582070618	0.267832628613501	LRRN2
chr1	230992820	230992820	cg26872588	0.0024373925036962	0.267832628613501	C1orf198
chr1	201757666	201757666	cg00946032	0.0024421171246686	0.268043772290489	IPO9-AS1,NAV1
chr1	17475657	17475657	cg00924685	0.0024584443532215	0.269093356017828	
chr1	119550984	119550984	cg14609025	0.0024660718468406	0.269539749179984	
chr1	1158649	1158649	cg03467014	0.0024816264662009	0.270249801535157	SDF4
chr1	7747161	7747161	cg04128092	0.002481475585184	0.270249801535157	CAMTA1
chr1	244094885	244094885	cg00823843	0.0024856133539	0.270429089444664	RP11-278H7.1
chr1	49061762	49061762	cg13401071	0.0024980079782586	0.271216415419512	AGBL4
chr1	155161834	155161834	cg18804777	0.0025103029078433	0.271664135668326	MUC1
chr1	59043281	59043281	cg01821018	0.0025204294833979	0.271923189883	
chr1	8613264	8613264	cg23042612	0.0025256577364477	0.272239255267303	RERE
chr1	3213486	3213486	cg04120680	0.0025467292708147	0.273064695231426	PRDM16
chr1	228634266	228634266	cg26345105	0.0025427654004741	0.273064695231426	
chr1	243646692	243646692	cg12211856	0.002566823740125	0.273801620470278	SDCCAG8
chr1	983260	983260	cg18380070	0.0025791596588622	0.274326829750753	AGRN
chr1	70034492	70034492	cg14520424	0.0025873296882882	0.274637430903358	LRRC7
chr1	15375233	15375233	cg10761807	0.0025916073733223	0.274921817617728	KAZN
chr1	91184291	91184291	cg07135732	0.0025943574684222	0.274963051995153	
chr1	38230845	38230845	cg21306240	0.0026003036725188	0.275248455469926	
chr1	1266549	1266549	cg24252805	0.0026135823098546	0.275985173620596	
chr1	40783264	40783264	cg04100190	0.0026381496812997	0.27742216161456	COL9A2
chr1	53905143	53905143	cg15390560	0.0026393374339218	0.277470890743941	SLC25A3P1
chr1	1026410	1026410	cg00648573	0.00264504756156	0.277658119043484	C1orf159
chr1	9748971	9748971	cg03265564	0.0026540481207064	0.278044893206067	PIK3CD
chr1	77332994	77332994	cg15100100	0.0026565383709227	0.278200211241223	
chr1	71172090	71172090	cg19601666	0.0026951907531825	0.280420012485874	
chr1	98511258	98511258	cg04763554	0.0026989564789461	0.280729791208673	MIR137HG
chr1	202545590	202545590	cg24376793	0.0026991762767192	0.280729791208673	PPP1R12B
chr1	240256603	240256603	cg15031661	0.0027056925757499	0.281161585342751	FMN2
chr1	155147398	155147398	cg15497761	0.002718878150799	0.281796540489532	RP11-201K10.3,TRIM46
chr1	24229301	24229301	cg24452347	0.0027205408609105	0.28181255988752	CNR2
chr1	34642397	34642397	cg24411961	0.0027430277171112	0.282790822677286	C1orf94
chr1	221052469	221052469	cg18704691	0.002744698213832	0.28289321723402	HLA-AS1,HLX
chr1	103574073	103574073	cg00325149	0.0027683337189092	0.283740115619848	
chr1	9747772	9747772	cg03653801	0.0027688788764469	0.283740115619848	PIK3CD
chr1	103319496	103319496	cg25742403	0.0027678007101549	0.283740115619848	
chr1	119549847	119549847	cg16145113	0.0027960161605595	0.285153231159479	
chr1	27686769	27686769	cg06507987	0.0028020409888494	0.285405918171836	MAP3K6
chr1	3791610	3791610	cg03660578	0.0028083747943888	0.285547241080856	DFFB
chr1	8277628	8277628	cg21279510	0.0028184053930614	0.28595524596968	
chr1	46595678	46595678	cg21579472	0.0028182963228832	0.28595524596968	PIK3R3
chr1	245836746	245836746	cg09799789	0.002819654826264	0.285961676682707	KIF26B
chr1	112296919	112296919	cg22851415	0.0028284561815608	0.286436992873708	FAM212B
chr1	243646403	243646403	cg22699026	0.0028443928575255	0.287139347074007	SDCCAG8
chr1	203055479	203055479	cg19251719	0.0028554861114231	0.287461366880159	
chr1	8362414	8362414	cg24453604	0.0028634542078341	0.287854416414463	
chr1	228613101	228613101	cg13771378	0.0028694055325626	0.288104179971028	
chr1	245082180	245082180	cg17929645	0.002875397236189	0.288421815290909	
chr1	46914672	46914672	cg01057635	0.0028813679557872	0.288662905459052	RP5-1109J22.2
chr1	1322461	1322461	cg04880874	0.0029057191665469	0.289681256800765	CCNL2
chr1	22904862	22904862	cg26811927	0.0029162177964315	0.29015394538783	EPHA8
chr1	6105944	6105944	cg27298072	0.0029303340499642	0.291107727037082	KCNAB2
chr1	45120161	45120161	cg10808027	0.0029462538129884	0.291870941277943	TMEM53
chr1	41863226	41863226	cg09322386	0.0029673486648161	0.292903925738167	
chr1	52345293	52345293	cg03649284	0.0029717447451934	0.293139199597792	
chr1	85721327	85721327	cg26414000	0.0029802452467505	0.293587192542332	C1orf52
chr1	2103575	2103575	cg26430365	0.0029825119253625	0.293741206924994	PRKCZ
chr1	27709790	27709790	cg05436231	0.0029874226158172	0.293982233509922	CD164L2
chr1	44334786	44334786	cg10886334	0.0029929954500581	0.294347937704848	ST3GAL3
chr1	19209742	19209742	cg12058507	0.0030171353724769	0.295880767501962	ALDH4A1,MIR4695,RP13-279N23.2
chr1	85726564	85726564	cg17719473	0.0030163583676304	0.295880767501962	
chr1	229541874	229541874	cg01281061	0.0030511670007163	0.297379374072805	
chr1	50883014	50883014	cg17603689	0.0030522071355305	0.297414497099813	
chr1	92952534	92952534	cg18182148	0.0030960273735258	0.299761331841889	
chr1	2995605	2995605	cg11731671	0.0031062003528332	0.300432906512413	PRDM16
chr1	1168432	1168432	cg13924635	0.0031118635983065	0.300632582580291	B3GALT6
chr1	36771715	36771715	cg02865595	0.0031148573886743	0.300711384695956	
chr1	2985218	2985218	cg08528984	0.0031345584178702	0.301847677668005	
chr1	3139868	3139868	cg15727188	0.003141022053134	0.302034131231847	PRDM16
chr1	27527861	27527861	cg07022953	0.003165305664325	0.302992328867863	CHCHD3P3
chr1	91182857	91182857	cg17241310	0.0031680163309039	0.303118166528473	
chr1	6566338	6566338	cg02928797	0.0031892942328226	0.304150648654213	PLEKHG5
chr1	47882687	47882687	cg01281911	0.0031958223645134	0.304309462205979	FOXE3
chr1	43317080	43317080	cg08719317	0.0031967555869917	0.304338571684709	ZNF691
chr1	150693482	150693482	cg22823121	0.0032042227357766	0.304519267767543	
chr1	33438978	33438978	cg23012731	0.003215621935512	0.30510742285477	
chr1	10699959	10699959	cg02720091	0.0032343859162684	0.306062743590485	CASZ1,RP4-734G22.3
chr1	15392794	15392794	cg13322252	0.0032645841083699	0.307425297179973	KAZN
chr1	37499649	37499649	cg20168230	0.0032717301125022	0.307679643251321	GRIK3
chr1	228362510	228362510	cg18277682	0.0033048922392357	0.309093265725409	IBA57
chr1	2310328	2310328	cg13864546	0.0033108523345029	0.309338995423675	MORN1
chr1	50571816	50571816	cg11404544	0.0033162356163177	0.309668791833874	ELAVL4
chr1	161693089	161693089	cg27495845	0.0033379952536223	0.310647041218149	FCRLB
chr1	36348279	36348279	cg27094188	0.00334752049377	0.311069287942738	AGO1
chr1	2706335	2706335	cg00017437	0.0033573387939268	0.311455771115094	TTC34
chr1	238023986	238023986	cg05778367	0.0033759431070029	0.312289783584787	
chr1	152488368	152488368	cg22723818	0.0033815581231974	0.312523774552237	CRCT1
chr1	1290555	1290555	cg25063151	0.0033857830603112	0.312694899904841	MXRA8
chr1	2046783	2046783	cg09179248	0.0033970679739961	0.312821207294451	PRKCZ
chr1	1134019	1134019	cg22723960	0.0034144364595473	0.31368431133376	
